id,text,label
5774,lot white woman create danger draw people country,hateful
5775,uplift people threw headfirst racial loyalty individual sacrifice group individual decision,normal
5776,live suburban area spring fed lake ha water,normal
5777,thought turn water drinking water,normal
5778,people gun defend,normal
5780,gun fight white race,normal
5781,good chance child race mix white gene pool mongrelize race,hateful
5782,start reading mein kampf,normal
5783,sit shelf plan read chapter,normal
5784,big,normal
5785,small nonwhites white live rurally small town racial disaster unfold,hateful
5786,starbucks race talk crap month,normal
5787,confuse start talk nascar racist asian driver,normal
5788,thought crazy foolish discussion,normal
5789,bottle cage bike,normal
5790,sport drink longer ride water camelback,normal
5791,sign innocent eye mail thing tomorrow morning,normal
5793,walk,normal
5795,kick piece,normal
5797,difficult firearm york city,normal
5798,extensive background check reference,normal
5799,wieghtlifting martial art fish lot young grandfather aswell shoot,normal
5800,style weapon monkey claw fist seaman rope lead shot,normal
5801,intend round,normal
5802,plan youtube,normal
5803,happy familes hope race live forever,normal
5805,black,normal
5806,notice lazy white tend,normal
5807,o___o gon kobo damn nope,normal
5808,reminds harry potter finally release ebook,normal
5810,white exist left mixed basically leave large ghetto,hateful
5811,norman conquest,normal
5813,early paternal ancestor norman knight son channel,normal
5814,year great grandfather,normal
5815,people manitoba,normal
5816,send email unitglobal gmail,normal
5817,book revelation,normal
5818,source learn time god word,normal
5819,bible true source time human speculation,normal
5820,defend riot happen country invader flood border,hateful
5821,government elite,normal
5822,ha weak marine corp year wussed place boot camp drink beer base san diego gorgeous tho,normal
5823,doe good,normal
5824,love audio,normal
5825,turn sound work listen,normal
5826,occasionally accidentally left window open pierce lecture neighborhood,normal
5827,international oil patch drug booze hooker country week divorce early customer,normal
5828,teach math post math teacher teach social equality white privilege,normal
5829,fell asleep couch blue tongue skink chest night awoke biting neck guess adam apple set feed response,normal
5830,scream wtf gf bedroom happen good chuckle,normal
5831,evidence,normal
5832,country jew white liberal throw jail longer murderer deny evidence,hateful
5833,love ape loses start shoot,hateful
5834,cowardly cretin,normal
5835,real good place live,normal
5836,remote hear coyote night sky,normal
5837,hearing rap music bling song dog coyote serenade kind stuff love talk,normal
5838,beautiful proper czech christmas song feature great marta kubisova silence stand communist,normal
5839,clav neck karel marta kubi ov dary nesem youtube,normal
5840,alberta homo agenda school,hateful
5842,firestorm star birth galaxy centaurus resemble loom rain cloud stormy day dark lane dust crisscross giant elliptical galaxy centaurus,normal
5843,bad fact bring violent chaos beloved homeland contaminate mind child,normal
5844,gun year,normal
5845,young gun,normal
5846,independent collector gun display private collection sale,normal
5847,today pay table table gun price retail,normal
5848,table junk knife jewelry proliferate,normal
5849,hmmmm fan hydroshok round,normal
5850,video test,normal
5852,enjoy toast,normal
5853,bread start pure white toast dark brown shade dry hard taste bread,normal
5854,nordic race anglo saxon celtic person doe belong,normal
5855,nordic heritage race category person heritage,normal
5856,glock mil hit penny mile hold sideways,normal
5857,buy copy white power ship england bought england,normal
5858,surprised asiatic language pop,normal
5859,hear icelandic mandarin difficult,normal
5860,heard black cut weight,normal
5861,ufc white dominate division challenge position weight class exception heavyweight division,normal
5862,age start drive truck long haul,normal
5863,mandatory retirement age age limit,normal
5864,judge idiot prime law respect doe day agenda connection judge day,normal
5865,special spring snack kes,normal
5866,smell matter,normal
5867,scontent fbcdn net hphotos prn ___n jpg antique photo motorize tricycle scontent fbcdn net hphotos ash _ _ _ jpg man elaborate motorize tricycle photo facebook isabelle type,normal
5868,blood blood,normal
5869,guy pretty cool expose fake seal,normal
5870,bad guy catch white,normal
5871,listen wife story interview phony navy seal week adam hubbard jose gonzalez grant,normal
5872,united kingdom gun yank hop alternative shtf scenario,normal
5873,mm grenade ammo rubber seal air tight piece,normal
5875,time white force live lot black,hateful
5876,live black majority neighborhood economic reason race mixer,normal
5878,solution walkie talkie double battery,normal
5879,solar lawn light inside charge day night double battery,normal
5880,double battery,normal
5881,realise liability,normal
5882,throw life,normal
5883,love video somali blown torpedo body scrap metal fly foot air,hateful
5884,honestly eye color green time grey dark blue suck determine actual eye color,normal
5885,white child brutally murder enemy perishes,normal
5886,choice white man,normal
5887,change narrative,normal
5888,bit truth slip israeli mouth surprised thread news,hateful
5889,outrage presenter,normal
5890,holder black belt asian martial art effective real defense,normal
5891,pump action long rifle fun mosin nagant hunt semi automatic gauge defense buck shot browning personal arm mauser scoped hunt,normal
5892,understand concern worry coon gun ability plan watch video,normal
5893,black lose race war youtube,normal
5895,bullet proof glass dozen arm guard yard,normal
5896,inch tall,normal
5897,ik watch outdoors hunt today thing channel direct,normal
5898,york pennsylvania station tragic loss promote jewish modern filth surprise,hateful
5899,york brownstone design european white,normal
5900,inside cologne catherdral paris opera house peterhoff palace petersburg palace versailles,normal
5901,heard exquisitely beautiful song,normal
5902,hear morning,normal
5903,jackie evancho lover house fly dagger hd youtube,normal
5904,boy girl wrestle,normal
5905,boy loses,normal
5906,guy lose girl high school life ruin point switch school tease torment lose girl,normal
5907,kind story design create fear ignorant sheeple gun control,normal
5908,jew attempt condemn beg noose,hateful
5909,master desire,hateful
5910,honestly thought rant dismiss crank meaningful debate,normal
5911,negro clean gun care cleaning gun gunsmithing catch,normal
5912,sensi break kata movie apply certian kind attack,normal
5913,free kid reading mend sew menting board game radio study extra curriculum active good planning free jewv existence,hateful
5914,yeah download case wait video post hews company usual,normal
5915,hear chief plate,normal
5916,dare evidence crime tape,normal
5917,video hmm,normal
5918,knock mm cap infestation,normal
5919,shoot soup year ruger army,normal
5920,adjustable rear sight orange target insert sight modify cylinder,normal
5921,brass super blackhawk dragoon grip frame,normal
5922,round ball yoke wad pyrodex pistol pellet grain volume fffg equivalent remington magnum percussion cap,normal
5923,cap useless gun cylinder revolution seat fully,normal
5924,cap ball revolver,normal
5925,hit paper plate yard hole gallon steel pail roof tar yard brush gun blackpowder deer season feral hog,normal
5926,shoot pre merger thompson center hawken,normal
5927,jacket hollow point sabot round,normal
5928,round grain pyrodex pellet grain fffg cap job,normal
5929,shoot lyman great plain patch lead round ball bulk ffg cap,normal
5930,flip white tail pretty handily,normal
5931,big boy toy english built moore harris caplock double,normal
5932,stock ramrod nipple,normal
5933,slowly brought service original belong confederate military courier post war,normal
5934,ha wife family brand original owner stock split checker worn faint trace wood surface,normal
5935,ruger army moore harris double,normal
5936,revolver hunt season shotgun fresh sit attic closet late early,normal
5937,shotgun original owner die president davis personal military courier,normal
5938,handwritten account battle shiloh tennessee,normal
5939,shame,normal
5940,liberal panty bunch people learn defend,hateful
5941,post halloween thread year,normal
5942,great reading input,normal
5943,hope happy halloween,normal
5944,summer ago baby tree yard big pic week pug,normal
5945,laugh white obey law bother married woman chaste,hateful
5946,destory civilization,hateful
5947,yeah annoy response people told school weirdo response vaccinate,normal
5948,teach people intelligent start break student group low moderate high intellectual ability teach group suitable material,normal
5949,trick,normal
5950,properly learnt zionist lesson,normal
5951,israeli minister anti semitism trick bring holocaust youtube,normal
5952,feel accepted school ucla uci ucsb usd pepperdine oregon state usc ck ivy league,normal
5953,negro teacher force year white boy stand class,normal
5954,solicit classmate comment disliked boy,normal
5955,student vote class,normal
5956,boy traumatize school,normal
5957,child abuse teacher wendy portillo,normal
5958,school morningside elementary school port lucie florida black teacher ha kindergarten class vote white boy happen boy child abuse,normal
5959,child abuse white child day school,normal
5960,people credit,normal
5961,remember yamoto youtube battleship yamoto oil thing entire ocean,normal
5962,sadly virtually parent site child experience force experience unnecesserily,normal
5963,great post medium ha lie decade happen,normal
5964,goodness educate country fear child,normal
5965,report allied intrigue low country remember understand bit,normal
5966,norway,normal
5967,die monitor coffin holocaust documentary nevah,hateful
5968,pull link google search,normal
5969,poll democratically set,normal
5970,white person high school diploma white high school teach kid read negro college degree teach kid read paid,hateful
5971,mother taught read count change year,normal
5973,integrate public school offer abuse white child,normal
5974,white public school feed poison agenda,normal
5976,white language language negro speak,normal
5977,online school associate computer concentration web design,normal
5979,danger government school expose kid philosophy,normal
5980,youtube jeremiah wright god damn obama spiritual mentor pastor,normal
5981,thing ebay edition guess sit hop stay bid crazy minute auction,normal
5982,long accuse misuse company time create hostile work environment,normal
5983,tomorrow accept day embrace,normal
5984,racist love race,normal
5985,love race thrive future racist,normal
5986,muffet sat tuffet eat big mac fry spider sat yuck prefer fly,normal
5987,live bay area car barely money join fight,normal
5988,speak article start thread,normal
5989,eye,normal
5990,jew represent vile deviant unnatural abomination lord jesus christ hope burning father,hateful
5991,curious country ancestor,normal
5992,descent approx,normal
5993,read march titan subraces white nordic alpine mediterranian poster boy alpine group round face brown hair green eye stocky build,normal
5994,subrace superior,normal
5995,faith choice matter dedication race lose,normal
5996,guy primitive black,hateful
5997,typical ape,hateful
5998,geesh gorilla ucla sake diversity long body wax,hateful
5999,bet campus cop order withhold high authority department homeland security,normal
6000,mind silent film birth nation,normal
6001,film klan victory,normal
6002,shave head hate comb hair,normal
6003,skinhead funny high school black star walk,normal
6004,white kid superior freak black guy fight white,normal
6005,metallica album bought mainstream album year,normal
6006,white power music,normal
6007,ta stand sit hand fight,normal
6008,ridicule injury radio negro talk host sings song shark eat white people,hateful
6009,hurt,normal
6010,crap grow day,normal
6011,recommend black metal death metal band fear factory slipknot machine head slayer album god hate diabulus musica,normal
6012,youth friend sex multiple ppl,normal
6013,aid die,normal
6014,request link usa today coverage mystery stinky suitcase,normal
6015,usatoday news noses_x htm,normal
6016,hey saskatoon hop hook wn city,normal
6017,reach point discussion round round,normal
6018,bad join,normal
6020,black school round,normal
6021,bbut creep slowly day,hateful
6022,negroid hair type white black hair refer hair type manage care,normal
6023,print comic store lot coverage population oppinion,normal
6024,print copy leave place artist,normal
6025,thread white people form alliance anytime white fight white,normal
6026,white racially aware join army respect white brother sister,normal
6027,time told kid feel ready kid belive quality quantity,normal
6028,kick brown cloud danish gene pool lose,hateful
6029,purchase food item denmark hygiene handle food product clean white,normal
6030,wn awhile,normal
6031,central,normal
6032,aim metalgod,normal
6033,black people big pawn crime fall guy mob dirty work,hateful
6034,teacher liberal kike true european european pride teacher imbecile stooge save tragically ironic,normal
6035,rainbow inspire hair color age,normal
6036,natural color rich chocolate brown daughter mousy,normal
6037,son reddish highlight love,normal
6038,month hair mousy,normal
6039,feria blowout burgundy week subtle color sun vibrant,normal
6041,bloody mate hey wrong short cut time jus,normal
6042,insult,normal
6043,people understand shave head skin,normal
6044,quote originally post draco nah bee outta dat wigga sheot mutha year ago nameen,normal
6045,stillz listens eminem wu tang klan big sheot bitch ta reprazent,normal
6046,main nigga rakwan cracka killa homey dog money funk east representin brooklyn soul brotha numba leroy beez runnin wigga thing hea,normal
6047,sadest excuse white person heard,normal
6048,wigger stage,normal
6049,hour point wigger flaw gon waste time,normal
6050,white culture dictionary,normal
6051,aim hateyk day time weekend soundtrack song provide band song bully boy rage,normal
6052,fortunate bless reddish blond hair,normal
6053,high tight suffice,normal
6054,sussed local band,normal
6055,good employment bit tougher,normal
6056,couple,normal
6057,summer job plan goin year,normal
6058,join today sight recenty love white talk veiws simular,normal
6059,report press critical israel,normal
6060,medium blackout development,normal
6061,justin trudeau international community incompetence arrogance lead nation day,normal
6062,check video guy cheer,normal
6063,justin trudeau embarrassment youtube,normal
6064,surprised government tax pay check trudeau feed house rapeugees flood country,hateful
6065,gay,normal
6066,ancestor year eat meat bloody good good,normal
6067,sheet paper meant bull sheet poster,normal
6068,couple event pretty close post june event july event,normal
6069,district probly ride,normal
6070,heart,normal
6071,true money leave ya,normal
6072,doe stormfront type thing,normal
6073,van rensburg nostradamus,normal
6075,prophecy,normal
6076,brother sister stand ground earn blood sweat ancestor,normal
6077,hard happen white south country safer location australia,normal
6078,white leave large number leave white south country start hill white loser negro maintain,hateful
6079,mcalvany revolution betrayal terrorist pig caught red hand grenade anti personnel,normal
6080,commie jew handler joe slovo,normal
6081,listen preacher black prreachers scream,hateful
6082,ai deaf,normal
6083,feel people living suffer neighbour zimbabwe,hateful
6084,man anger resoluteness colud footage,normal
6085,racist attack south bbc youtube,normal
6086,people join militia,normal
6087,band close friend,normal
6088,militia risky fed,normal
6089,arseniy yatsenyuk approve ukraine prime minister arseniy yatsenyuk ukraine prime minister publish february foxnews source arseniy yatsenyuk approve ukraine prime minister fox news,normal
6090,european nationalist organization easy create nationalist organization,normal
6091,black mob threaten life burning town start shoot,hateful
6092,lot people,normal
6093,nationalist appoint jewish prime minister anti claim,normal
6094,idiot hasten armageddon free ride heaven,hateful
6096,wierd,normal
6097,absurdity obamamania athletic white woman attack libtard proclaim holiness libtard bad,hateful
6098,year foreign language mandatory graduate school,normal
6099,offer teacher oppose teacher number student limited,normal
6100,yeah msnbc air video high rating ole negro grumble,hateful
6101,youtube watch gdyjju nxe maker video jewish ha big kosher lookin nose,hateful
6102,property white people reparation,normal
6103,repay generation welfare majestic people consume,hateful
6104,asian complain asian kid adoption asian country adopt gay,normal
6105,ha red firebird wigger parent thought promise fictional character,hateful
6106,prince bel air moeisha,normal
6107,yep totally agree minute jew press klan outfit talk justify white murder,normal
6108,read article white rancher property left type farm equipment herd livestock,normal
6109,read kill livestock feast month starve,normal
6110,seed farm equipment,normal
6111,long obango start bring life,normal
6112,support mesico support,hateful
6113,hmm jump river billion gold river,normal
6114,swim remember lust dat money,hateful
6115,duke behalf internet radio addict davidduke interview,normal
6116,david duke bruno gollnisch,normal
6117,davidduke mp dukeradiobrunog mp,normal
6118,add distinctive feature mall food court witness eat disorder display,normal
6119,clicked article hop white baby usual disappointed,normal
6120,agree fair monkey compare black people,hateful
6121,poor monkey,normal
6123,watch video watch minute listen,normal
6124,skip ahead watch final minute,normal
6125,heat gun case ai wit slang,normal
6126,heard idea benefit turn talmudivision watch modern movie,hateful
6127,autopsy report emily rape becouse knew murder charge rape murder becouse knew public,normal
6128,amaze young buck break girl beat child half death kill expect turn finally kill,normal
6129,buy,normal
6130,negro busy week expect crime commit,hateful
6131,public execution animal long point justice bring girl guarantee send message,hateful
6132,god bless wisdom judge jury group thug hang,hateful
6133,people break shoot kill year major news outlet pick story,normal
6134,ha reach ear majority deliberate disinformation design create confusion real agenda remains safely conceal,normal
6135,news bbc stm folk nigeria big ghetto queen squeeze baby negro big handout government,hateful
6136,shake head time thread,normal
6137,read science fiction,normal
6138,good lion,normal
6139,hope eat villager food poison,normal
6140,people shut christianity paganism stick subject hand,normal
6141,test,normal
6142,score,normal
6143,start challenge,normal
6144,year ago score high type test,normal
6145,scary,normal
6146,thing standard living thing people life strive base worth worth huge obstacle overcome,normal
6147,woodwork oppose white unity white history month,hateful
6148,fruit ye,normal
6149,mouth close boy unknowingly admits crime youtube typical stupid inadvertently admits crime quibble small,normal
6151,pretty thread,normal
6152,youtube xa walmart greeter beatdown caught tape xc rlm,normal
6153,discussion obvious outnumber white race traitor follow follower type,hateful
6154,public board,normal
6155,white minority,normal
6156,matter time hit europe,normal
6157,youtube mad max feral boy mad max feral boy youtube mad max feral boomerang kid feral boy throw sharpen boomerang kill bandit,normal
6158,live rule rest life word god,normal
6159,reason census white refuse census deliberately skew whinorities,normal
6160,people shock minority takeover react building community white chicken white kid,normal
6161,cyf status,normal
6162,dare white genocide forward friend family spread word dare white genocide,normal
6163,book friend thing white thing jewish threat negroid race,hateful
6164,utterly vomit watch disgust pro invasion white country,normal
6165,apology racist pro diversity youtube,normal
6166,money high speed internet download afford book priority mixed high speed internet feed kid lol,normal
6167,favourite pierce,normal
6168,youtube william pierce discus haiti youtube william pierce discus liberal youtube odysseus william pierce youtube william pierce discus black,normal
6169,set nickelodeon haunt hathaway youtube white woman father living house negro male,normal
6170,white patriot watch endgame alex jones endgame prison planet learn agenda criminal jewish banker,hateful
6171,lose love,normal
6172,rest peace prayer,normal
6173,holly quick age brutally rap murder apelike negro,hateful
6174,torture mutilate,normal
6175,tamir hamilton sadistic rapist murder,normal
6176,week rap kill holly rap college student,normal
6177,ha previous felony conviction violent crime,normal
6178,rot tamir news rgj apps pbcs dll news,normal
6179,thread sad angry,normal
6180,innocent white include white child murder heartless groid savage,hateful
6181,break heart boil blood,normal
6182,iceberg,normal
6183,death barely report local level international level,normal
6184,book trash read time public school grow,normal
6185,guess lie sunk,normal
6186,click nation news link post website white victim black crime,normal
6187,site click dark crime,normal
6188,rage,normal
6189,guinness black lager commercial,normal
6191,black favorite black,hateful
6192,accountant retailer apparel ha file wrongful termination suit company allege refuse request chief executive jew dov charney inflate figure company balance sheet,normal
6193,lawsuit file angeles county superior court week late string case company jew charney include sexual harassment case settle dismiss arbitration,normal
6194,history,normal
6195,cover art textbook laugh hard,normal
6196,half brain negro development society europe,hateful
6197,source state trotsky reiceived money responsible destruction black oppose lenin bolshevik leader,normal
6199,accept white,normal
6200,caucasian black animal subhumans,hateful
6201,doe link download book english,normal
6202,ha translate english,normal
6203,kill white single zog agent child,normal
6204,sound smart idea,normal
6205,aware idiot absorb sponge brain,hateful
6206,dance sombody white bid eat yelow cooking,normal
6207,youtube watch mrz elate search youtube watch qzav elate search youtube watch rroj elate search youtube watch uro elate search youtube watch vvy elate search,normal
6208,guy register order opinion experience real life internet issue,normal
6209,dull,normal
6210,lol doe sound great plan,normal
6211,work overseas year,normal
6212,buy house forest game,normal
6213,interested slavic people arab claim ukrainian minority title ukrainian,normal
6214,listen radio,normal
6215,radio shanson poison mind marshrutka driver big city,normal
6216,year beaten elderly long beach woman death rap wine bottle,normal
6217,brutality crime lack remorse jackson model candidate death gas house columnist write death sentence upheld state high court,normal
6218,jackson retrial juror event late summer widow vernita curtis gladys ott beaten strangle death burglary week long beach apartment building,normal
6219,long beach jury jackson death,normal
6220,jackson black victim white,normal
6221,police allege man black car walk bautista sit shot,normal
6222,project latimes homicide blog,normal
6223,caught youtube ha post point deserves reiteration,normal
6224,youtube watch rgycfvmq,normal
6225,watch stupid white people action,normal
6226,sad thing real classic youtube air bad message,normal
6227,toy crane commercial bmo harris bank youtube,normal
6228,electricty public service post office road republic,normal
6229,enemy ha sheep destroy lion save,normal
6230,convert,normal
6231,thread answer question,normal
6232,imageshack online photo video host tinypic free image host photo share video host image host free photo share video share photobucket,normal
6233,friend post,normal
6235,true friend serb people,normal
6237,post long insightful thought post couple day ago,normal
6238,mod refuse,normal
6240,reapply citizenship birth turn live life tyskland och usa trevligt inte,normal
6241,btw multikulti zombie read degree forum _ _,normal
6242,people receives svt svt kanal ztv svt svt state socialistic propaganda,normal
6243,control gentile stenbeck family,normal
6244,football ice hockey garbage,normal
6245,stenbeck family control metro newspaper subway big city,normal
6246,anti racism campaign multikulti propaganda,normal
6247,bonnier control medium,normal
6248,kanal garbage reality big brother,normal
6249,owner,normal
6250,ztv ha owner,normal
6251,music video day time movie night,normal
6252,swede mtv eurosport,normal
6253,impression occassionaly happen turn channel child,normal
6254,news totally incomprihensible,normal
6255,rape disgust rap year,normal
6257,parent care child,normal
6258,glad hear brother ready fight hope future immigrant good finally leave,hateful
6259,sort nordic nationalist organization promote unification norway denmark iceland,normal
6260,tree posterity term,normal
6261,str butik papirforretn people list living family,normal
6262,servents maid worker type,normal
6263,student underholdes faderen student,normal
6264,handelsbetjent profoss,normal
6265,forever document,normal
6266,read bokmal newspaper official document spoken big city riksmal rural spoken small town country remember correctly,normal
6267,woman attractive black,normal
6268,compare stunningly beautiful white female barfy mixed breed dog,hateful
6269,taint foot place,hateful
6270,beautiful glad,normal
6271,figure leftist mob medium support create violence,normal
6273,dark hair,normal
6274,man nordic nose white dark hair,normal
6275,translate worthless talk,normal
6276,cool happy nationality talk relax comrade,normal
6277,uncertain question nose,normal
6278,delete attack kondor nationality,normal
6279,attack nose distinguish btw,normal
6280,story swede outnumber video final,normal
6281,guy face coon suit football player article,normal
6282,arrest,normal
6284,white follow white,hateful
6285,survive harm,hateful
6286,reason drive car engine large liter,normal
6287,poison body alcohol listen music loud volume,normal
6288,continue,normal
6289,click video happen,normal
6290,grow number gon happen europe,normal
6291,centre spent money buying nogger black ice cream people awful racist product,normal
6292,tall lassigie,normal
6293,figure eithre wee wee,normal
6294,kill,normal
6295,tear eye laugh hard hilarious theoden,normal
6296,odd,normal
6297,perfectly normal white leida kulla alma ege rta epp endla arno tiiu ikevald piibe reet rnno doe ikevald meaning,normal
6298,polite lie,normal
6299,hudeksem pull dick,normal
6300,virus human inside country taint sickness pretty country government ban video game knife crime rape mindless violence ha skyrocket,hateful
6301,hear great thing,normal
6302,short holiday country crap doorstep,hateful
6303,good day size cell vicious criminal beg garda confess eh,normal
6304,knew cultural enrichers read story yesterday,normal
6305,hey fight european country guantanamo prisoner,normal
6306,english article fin,normal
6307,white country white nationalist forum year problem,normal
6308,forget ira,normal
6309,internationalist marxist,normal
6310,brit,normal
6311,shade republican movement,normal
6312,moral,normal
6313,ban celtic cross,normal
6314,time cop stand thing heap,normal
6315,terrible tommy limerick short holiday lone wolf king john castle town attachment,normal
6316,ha duty life difficult black child kind future,hateful
6317,heard romanian gypsy roundabout ballymun year house,normal
6318,spot drop bomb fool,hateful
6319,force wear hijab,hateful
6320,integration immigrant culture,hateful
6321,prison luxury hotel prison flee country caught crime crime doe pay,hateful
6322,year nonwhites country love race alot,normal
6323,practically,normal
6324,limerick caught knife jail load woman prison violent place afraid,normal
6325,mayo year good place left,normal
6326,stayed ballina foreigner,normal
6327,black week,normal
6328,ha situation change,normal
6329,gardai grab deport entitle,hateful
6330,version lightning sun,normal
6331,set site link,normal
6332,stormfront political party sfgb,normal
6333,pourpose post promote islamic,normal
6334,stormfront member agree iam promote white member warn treat multiculturalism islam,normal
6335,good people northern tolerate hit problem foreigner,normal
6337,bar negro set foot,hateful
6338,positive community realise compare,normal
6339,support commando talk,normal
6340,camp place month magnificent spot mountain leinster,normal
6341,ironic iceland germanic people iceland blood link viking slave trade,normal
6342,medium site,normal
6343,occasional mention paper guardian journalist,normal
6344,glad thread amuse,normal
6345,surprised active,normal
6346,hope hard feel,normal
6347,girlfriend mother write song,normal
6348,hand send email,normal
6349,yea,normal
6350,moslem filth hack head,hateful
6351,poor sod srceaming time,normal
6352,flag today nigerian girl house president european union expansion ceremony,normal
6353,till die day,normal
6354,moral law defend family love unperoked attack,normal
6355,reason time white neighborhood massive number swear literal rotten smell,hateful
6356,spent time vancouver area,normal
6357,week town white hitchhike town,normal
6358,watch cbc start air mosque prairie,normal
6359,watch,normal
6361,funny discover great grand father kkk,normal
6362,hey victoria join email antoniopuffi hotmail loyal white ready fight,normal
6363,whore age,normal
6364,dress lady stripper force face fake tit miniskirt,normal
6365,dead pig bury underground mosque built,hateful
6366,mvi dead pig mosque construction,normal
6367,youtube heil hitler,normal
6368,accepted push face joo medium time time people dissaprove mixed race relationship ignore people involve,normal
6369,cryptic comment ha mind boggle,normal
6370,fair cop sign fession ate fry egg english mislead mum dad,normal
6371,haribo advert interrogation youtube,normal
6372,good idea,normal
6373,read book listen music stick internet entertainment,normal
6374,liberal diversity problem completely type people blending,normal
6375,area hour picture post year ago,normal
6376,young young,normal
6377,drought victim emergency aid package ha drought victim horn government ha,normal
6378,ha aid package drought victim horn news sky news,normal
6379,thankfully mate,normal
6380,happen someday state rest,normal
6381,friend spot white person london,normal
6382,brother hope post politics accepted country learn,normal
6383,migrant living fear racist bomb attack pole northern local national belfasttelegraph threaten leave doom,hateful
6384,glad hang,normal
6385,sound medical advice swears macc lad,normal
6386,macc lad gordons youtube,normal
6387,laugh forward egyptian love democracy hand power bunch hard islamic fundamentalist backward bad mob,hateful
6389,folk good,normal
6390,white demographic london,normal
6391,visit relative london lord god london london spent holiday wee kid,normal
6392,london area islamic republic,hateful
6393,country people happen political issue seens racial,normal
6394,stood real english homogenous multiculti rank ready support,normal
6395,thing human race specie,normal
6396,cat,normal
6397,lion tiger cheetah cat ai,normal
6398,pop city discus face face skulk keyboard,normal
6399,brother sister live wiltshire wiltshire,normal
6400,town live time problem,normal
6401,post age live london relocate north imagine lol,normal
6402,majority white people child burn watch flesh melt body,normal
6403,grandfather told england boy dog pub men sit table,normal
6405,push struggle infrastructure break point,normal
6406,mention belong,hateful
6407,london dead zone white concerned hertfordshire closest london turn brown,hateful
6408,england ha jew infest century bbc centre marxist propaganda,hateful
6409,people suffer closer ground,normal
6410,afford white good area croydon semi house bed flat,normal
6411,birmingham generally place haircut market importantly fashion hotel,normal
6412,vouch blade bow business time customer service brilliant problem sort,normal
6413,time nation matter hand throw government white genocide deport immigrant establish government indigenous white briton rebuild country,hateful
6414,meet coffee people spread tough time meet mind people,normal
6415,series video minority upper silesia,normal
6416,oberschlesien die deutschen weg waren youtube,normal
6417,video band upper silesian village zebowice zembowitz fohrendorf town high percentage,normal
6418,kapela osp radawie,normal
6419,change subject song favorite movie year bourne,normal
6420,moby extreme bourne clip youtube,normal
6421,logic closing,normal
6422,issue sort serbian moderator,normal
6423,tribe local god spirit demon creature lesser god main slavic pantheon,normal
6424,island rgen local god major god porewit rugiewit porenut karewit kresnik slovenia,normal
6425,local god lose forever god transform simple spirit creature,normal
6426,wends woda odin balduri baldr hela hel percunatele mother perun baltic mother perkunas slovenian parkelj krampus pehta pechtra,normal
6427,parkelj companion christian nicholaus miklav year celebrate jarilo year zeleni jurij,normal
6428,join discussion post picture,normal
6429,post race type,normal
6430,link follow result long count vote,normal
6431,doe matter,normal
6432,support ukrainian brother,normal
6433,arrestants personal friend lot,normal
6434,legitimate refugee war conflict oppose fake black brown refugee flood country,hateful
6435,funny language,normal
6436,bloeslaw chrobry croatian boleslav hrabri,normal
6437,boleslav brave,normal
6438,emporion ballista museu arqueologia catalunya barcelona youtube remains ballista archaeological excavation town emporion day town escala catalonia,normal
6439,picture roman artillery wiki,normal
6440,situation ukrainian patriot turn bad crimea food military attempt fence,normal
6441,half slavic half illyrian celtic rb germanic influx,normal
6442,illyrian celt tribe dalmatie japods live day croatia slavic croat arrive assimilate illyrian celt germanic influx frankish empire holy roman empire austro hungarian empire ww ww period,normal
6443,regime hate bad brown muslim,hateful
6444,shame white born race,normal
6445,watch score settle guy,normal
6446,belt robbed sofia,normal
6447,left ancient macedonian slav arrive trace lose long slavic invasion place,normal
6448,time video post thread,normal
6449,youtube gruwort von matthias faust dvu auf dem npd parteitag,normal
6450,gentleman remember post english delete,normal
6451,post english,normal
6452,understood bulgaria,normal
6453,real picture day bulgarian painting euro cash,normal
6455,enigma,normal
6456,post photo cat,normal
6457,warms heart pro white organization san diego area planning activity,normal
6458,bg mk bg mk error average answares change,normal
6459,fotos alphabetical order select clear big fotos,normal
6460,serbian member prove serb people earth,normal
6461,yeah young lady street kid thought baba roga day wait pipe boke,normal
6462,quote imply,normal
6463,love pull thing,normal
6464,spirit rise spirit blood spirit purity spirit mind,normal
6465,damn fine son,normal
6466,brother teach shave lesson,normal
6467,meta fit person stormfront site pretty stiff competition,normal
6468,_,normal
6469,love death kill threaten,normal
6470,recruit friend join stormfront movement,normal
6471,totally agree,normal
6472,dominant personality thing girl,normal
6473,sheep preffer girl,normal
6474,shock age tattoo parlor celtic cross charge lot money simple black white tat,normal
6475,brown hair wp girl fay brag mail,normal
6476,rule britannia love,normal
6477,marry eternal wife life enter valhalla,normal
6478,wp girl worth texas outdoors party mail address profile,normal
6480,member bronx york friend talk,normal
6481,year importantly,normal
6483,money sea day money travel wpww,normal
6484,edmonton,normal
6485,van city year,normal
6487,thought leave note southern gentleman lady happy robert edward lee day,normal
6488,bad bug day tomorrow grrrr,normal
6490,action ruin image rest,normal
6491,image taint bad,normal
6492,create professional freak subculture,normal
6493,people hispanic undercut price quote good work people,hateful
6494,worker note ability,normal
6495,great avitar,normal
6496,sister buddy reply post,normal
6497,sister talk brother sister stand tall aryan woman sister goldenboy god race nation,normal
6498,hey live smithfield live newport news jefferson mercury,normal
6499,write talk,normal
6500,stand sound nathan,normal
6501,hey picture cute,normal
6502,nice meet people view,normal
6503,friend pembroke pine florida,normal
6504,read post activism local regional dutchy ladyaryan thread white town white stronghold city care word,normal
